Bib,Zip,Age,Age Group,Gender,First Half,Second Half,Finish,Positive Split,Percent Change,Avg Max Temp,Max Temp,Min Temp,Avg Min Temp,Max Min Temp,Min Min Temp,Avg Mean Temp,Max Mean Temp,Min Mean Temp
17043,46385,42,40-44,F,6220,6876,13096,656,0.105466238,59.80700093,75.587,39.677,41.7830002,57.677,31.847,49.1350002,64.74575,36.14825
12366,7871,50,50-54,M,5856,7240,13096,1384,0.236338798,56.3080998,73.0301,40.2701,40.0120998,52.8701,31.0001,47.38959927,61.0976,37.416348
16978,46112,43,40-44,F,6258,6839,13097,581,0.092841163,62.5745002,76.734505,41.0045,44.81450047,57.2945,27.9545,52.64775233,66.954506,36.620754
13711,85022,41,40-44,F,6388,6709,13097,321,0.05025047,78.2219012,90.5279,58.9379,52.0619002,62.357903,42.8279,64.3036532,76.6154,52.22165
11714,80525,45,45-49,M,5790,7307,13097,1517,0.262003454,65.9783002,79.6343,52.2743,34.47829987,42.014297,25.3643,48.62954867,60.8168,40.446796
18193,11101,50,50-54,F,6327,6771,13098,444,0.070175439,58.4618008,76.5698,44.8898,42.35780047,55.059803,34.7198,49.648801,64.213554,41.51105
18474,13355,45,45-49,F,6353,6745,13098,392,0.061703132,53.2523,71.2103,34.9403,36.30229993,51.5903,26.750301,43.65155013,57.99155,32.255302
20585,80023,49,45-49,F,6335,6763,13098,428,0.067561168,64.9885998,78.5786,52.8386,34.1606002,43.208603,23.2286,47.76885213,59.55485,37.043606
14141,10023,24,Under 35,F,6015,7083,13098,1068,0.17755611,58.7992986,74.8013,43.5713,42.5033,55.6313,34.4813,49.71905067,64.2938,41.130054
12391,55331,54,50-54,M,5818,7281,13099,1463,0.251460983,56.53520027,73.1732,43.743202,35.70920027,42.7532,28.8032,45.1134504,58.885696,35.766953
15119,55125,46,45-49,F,6167,6932,13099,765,0.124047349,56.11610047,72.0401,42.5201,34.9001,41.9801,25.6901,44.6133504,58.0226,35.7851
13955,35226,28,Under 35,F,5945,7154,13099,1209,0.203364172,70.11139827,79.3814,59.4914,50.5634002,64.9814,37.6214,59.53389827,70.6514,49.253902
16504,43614,38,35-39,F,6257,6842,13099,585,0.093495285,60.1469,76.5149,45.4649,40.8629004,49.6949,29.714901,49.36065047,61.462402,39.67865
10517,92120,36,35-39,F,5794,7305,13099,1511,0.260787021,67.18609827,76.522095,59.6021,47.69809987,53.0321,41.8721,56.3123496,62.695843,50.63585
16668,22153,39,35-39,F,6073,7027,13100,954,0.157088753,65.57120067,81.183205,52.9232,46.95319993,59.403202,37.0832,55.36919927,69.12695,44.163197
26635,2113,27,Under 35,M,5875,7226,13101,1351,0.229957447,54.14870033,70.5587,38.1587,38.4527,51.2987,32.1287,45.5794498,58.419956,36.69995
7821,23188,52,50-54,M,5714,7387,13101,1673,0.292789639,70.59350033,86.6615,54.5315,49.77949907,61.011497,37.7915,59.08449973,72.5915,46.735245
9983,60647,40,40-44,F,6081,7020,13101,939,0.154415392,54.7963998,73.6664,39.4664,41.33840027,54.7664,34.0664,46.8654002,62.258896,36.155148
14298,75218,62,60-64,M,6143,6959,13102,816,0.13283412,77.41760093,82.8536,67.6436,56.96960007,67.8236,46.8536,65.929849,73.9811,57.784847
26662,85253,36,35-39,M,6338,6764,13102,426,0.067213632,76.72130193,89.183304,58.0433,50.83729953,60.653297,41.033302,62.70955287,75.03081,50.974552
11920,2446,24,Under 35,F,5793,7309,13102,1516,0.261695149,54.0434002,70.4534,38.0534,38.34739973,51.193398,32.0234,45.4741492,58.314648,36.594646
15218,60202,28,Under 35,F,6279,6823,13102,544,0.086638,57.02689973,77.0549,38.5349,41.33089987,60.4949,31.2449,47.77014893,65.02864,35.86865
14010,2210,28,Under 35,F,5601,7501,13102,1900,0.339225138,54.25399987,70.664,38.264,38.558,51.404,32.234,45.68475067,58.52525,36.805252
18088,78628,45,45-49,F,5826,7276,13102,1450,0.248884312,80.03990093,85.2179,76.2179,59.2799008,67.30791,49.4879,68.096151,73.982895,61.2329
8841,10025,48,45-49,M,6353,6750,13103,397,0.062490162,58.71740027,74.7194,43.4894,42.4214,55.5494,34.3994,49.63715087,64.2119,41.048153
8844,98072,48,45-49,M,6352,6751,13103,399,0.062814861,55.96069987,62.4407,47.6807,38.4767,44.9807,33.0107,45.443199,50.523197,40.180702
18903,21093,46,45-49,F,6370,6734,13104,364,0.057142857,61.7918004,79.7558,49.2458,44.84779987,57.0758,35.2958,52.58954973,67.21954,42.6383
8748,8723,46,45-49,M,5343,7761,13104,2418,0.452554745,58.6631,76.4951,46.9751,43.4111,56.9651,35.0951,50.5320974,66.12634,43.345097
8967,36054,46,45-49,M,5849,7256,13105,1407,0.240553941,73.46870287,81.718704,64.3487,53.1227006,66.9587,42.8387,62.60895167,73.07496,53.10995
7981,18055,45,45-49,F,6288,6818,13106,530,0.084287532,59.9078004,74.0498,43.6298,41.49380007,54.2498,30.8498,50.21255147,63.08106,40.719795
4703,17754,47,45-49,M,5544,7564,13108,2020,0.364357864,57.9497002,74.8877,43.1177,39.94969967,53.647697,30.3377,47.91919953,59.561447,37.425198
19531,2143,46,45-49,F,6482,6626,13108,144,0.022215366,54.1721002,70.5821,38.1821,38.47609973,51.322098,32.1521,45.6028514,58.443344,36.723354
11270,10002,53,50-54,M,6186,6923,13109,737,0.119139994,59.4755004,76.4915,44.2715,42.3335,55.6115,33.4715,50.02475033,64.904,41.79649
11824,19403,48,45-49,M,5981,7128,13109,1147,0.191773951,61.68440013,78.2564,47.206398,42.65839987,54.7664,34.3364,51.43189933,64.647644,42.196396
28665,2492,27,Under 35,F,6139,6970,13109,831,0.135364066,54.82610013,70.3481,36.5081,38.18810013,52.6181,31.6481,45.6736008,57.774353,35.518097
18216,60194,40,40-44,F,6269,6840,13109,571,0.091083107,56.7134,78.3194,36.1094,40.3634,59.149403,30.1694,47.57039933,65.72315,34.673153
16498,84047,28,Under 35,F,6600,6510,13110,-90,-0.013636364,60.6692,74.7032,44.5532,38.6312,54.1832,29.1632,48.456201,63.57696,36.33695
16328,60010,42,40-44,F,6351,6759,13110,408,0.064241852,56.32970087,78.2717,35.9717,40.44769967,59.5517,30.5717,47.51794893,65.84045,34.602955
20205,98102,45,45-49,F,6492,6618,13110,126,0.019408503,56.1794004,62.9654,48.2054,40.32740013,46.3154,36.7754,46.7158996,51.76415,41.9729
16892,48009,41,40-44,F,6719,6393,13112,-326,-0.048519125,58.33310027,75.1451,44.4551,39.61309987,48.5051,31.9451,47.90485113,58.078846,38.507603
14678,20164,33,Under 35,F,5983,7129,13112,1146,0.191542704,64.2598988,79.8539,50.783897,45.59990013,59.6039,35.483902,54.21564873,66.91265,43.786396
19755,85641,46,45-49,F,6343,6770,13113,427,0.067318304,73.2313996,85.519394,53.3894,45.52339967,51.4994,35.8394,58.75939927,70.32064,48.000645
26816,2144,21,Under 35,F,5900,7213,13113,1313,0.222542373,53.52260013,70.5506,38.0606,38.3786,49.4906,32.3006,45.2588482,57.763092,36.4556
7166,90013,34,Under 35,M,6297,6817,13114,520,0.082579006,70.2664988,83.7905,56.3405,47.4664998,56.3405,36.3605,56.82024993,67.39551,48.386745
30559,33133,48,45-49,M,6689,6425,13114,-264,-0.039467783,80.4023,85.628296,77.6183,68.0243002,75.2783,57.9983,73.98005033,78.85955,69.58581
18214,60647,35,35-39,F,6365,6749,13114,384,0.060329929,54.7963998,73.6664,39.4664,41.33840027,54.7664,34.0664,46.8654002,62.258896,36.155148
7550,68123,40,40-44,M,6058,7057,13115,999,0.16490591,66.69379893,84.90379,52.7738,43.2278002,55.5638,32.5238,54.0170496,71.3588,44.482555
16867,7094,56,55-59,M,6351,6764,13115,413,0.065029129,59.05669967,75.0587,43.828697,42.76069993,55.8887,34.7387,49.976449,64.55119,41.387447
9935,19004,45,45-49,M,5829,7286,13115,1457,0.249957111,61.52929953,78.0413,47.8913,43.5833002,56.0813,34.7513,51.80055087,66.0863,42.8063
12481,2176,55,55-59,M,6135,6981,13116,846,0.137897311,53.4523992,70.48039,37.9904,38.30840047,49.420403,32.2304,45.18864993,57.69289,36.385403
8682,97209,31,Under 35,F,6020,7096,13116,1076,0.178737542,61.08079953,71.4848,49.0748,42.20480047,48.894802,34.8548,49.5635496,56.113556,42.3848
13683,90405,53,50-54,M,6012,7105,13117,1093,0.181803061,64.8370992,74.0831,55.5431,47.70710013,54.2831,38.5331,55.72735173,62.870605,49.11935
17778,87110,61,60-64,M,5732,7385,13117,1653,0.288381019,69.1018992,79.7639,58.3439,40.0198998,50.423897,31.5239,53.4006488,64.6514,42.522648
13548,2446,31,Under 35,F,5983,7134,13117,1151,0.192378405,54.0434002,70.4534,38.0534,38.34739973,51.193398,32.0234,45.4741492,58.314648,36.594646
14019,46617,23,Under 35,F,6152,6965,13117,813,0.132152146,59.7880992,73.6421,40.7921,40.74410027,55.6421,27.8321,48.75009927,63.520844,35.9546
4875,80026,44,40-44,M,5601,7516,13117,1915,0.341903232,64.51700033,77.747,52.547,34.889,43.367,26.717,47.89825087,58.955753,39.223248
15703,16127,68,65-69,M,6151,6966,13117,815,0.132498781,60.42110013,73.6691,41.1791,41.22709993,54.5891,29.1191,48.88209927,59.07036,36.10535
13290,67846,52,50-54,M,6001,7117,13118,1116,0.185969005,73.10660087,88.730606,60.650597,44.08460027,57.7706,35.7206,57.49984853,71.7956,47.5706
30534,10901,47,45-49,M,6367,6752,13119,385,0.060468038,57.26840033,73.5944,41.2844,41.2784004,55.1444,31.7444,48.43714793,62.24689,38.35565
20533,2478,47,45-49,F,6425,6694,13119,269,0.041867704,54.27800013,70.07,36.41,37.80199987,49.28,31.37,45.280497,57.81499,35.25875
12637,1420,53,50-54,M,6030,7090,13120,1060,0.175787728,52.7633004,68.141304,34.7513,37.4693,48.7013,30.0713,44.40530027,55.99129,33.127544
19593,14618,50,50-54,F,6426,6694,13120,268,0.041705571,56.51629973,76.7183,40.6283,39.59029967,54.848297,31.3583,46.77579953,58.707047,35.464554
16383,33701,29,Under 35,F,6156,6964,13120,808,0.131254061,77.85560227,82.619606,71.9096,64.1096012,73.1696,58.7696,70.27135193,74.87585,65.80836
28557,3258,25,Under 35,F,6330,6790,13120,460,0.072669826,51.48109987,65.047104,33.1871,33.5471,44.1671,24.0971,41.69409987,53.275845,32.223347
19042,20763,41,40-44,F,6442,6678,13120,236,0.036634586,63.75110047,80.0051,51.5651,46.39910027,59.7551,36.6251,54.19559967,68.67261,44.252598
16754,90230,42,40-44,F,6113,7007,13120,894,0.146245706,65.2348994,74.480896,55.9409,48.1049,54.6809,38.9309,56.12514927,63.2684,49.517147
19841,16428,49,45-49,F,6458,6662,13120,204,0.031588727,55.69310027,73.9751,39.2351,40.14110027,50.6651,32.0351,46.7530998,58.570095,35.0951
17731,63011,43,40-44,F,6259,6862,13121,603,0.096341269,67.81189947,84.7139,47.0039,47.5678994,62.213898,33.8639,56.66739767,70.77514,43.212646
12638,61853,68,65-69,M,6260,6861,13121,601,0.09600639,61.8394992,78.9755,40.275497,44.34350013,60.975502,28.3055,52.46600093,67.868004,36.66425
18484,1890,56,55-59,F,6217,6904,13121,687,0.110503458,53.51090013,70.538895,38.0489,38.3668998,49.4789,32.2889,45.24715207,57.7514,36.4439
15104,80301,32,Under 35,F,6397,6724,13121,327,0.051117711,63.47390033,78.0179,51.2879,34.74590027,47.0579,27.1679,47.31215013,60.10039,39.33665
19157,77077,40,40-44,F,6541,6582,13123,41,0.006268155,80.46079933,84.9668,74.7968,61.8787996,70.4768,50.2268,70.10704807,75.53555,62.744297
19636,77573,47,45-49,F,6690,6433,13123,-257,-0.038415546,78.25940033,85.1234,74.3234,63.11540013,71.4434,52.6334,69.90440053,74.54464,64.325905
17889,48706,63,60-64,M,6296,6827,13123,531,0.084339263,55.49059993,71.9366,40.3466,38.9726,47.5466,31.7066,46.42009953,57.952847,36.9866
13019,48302,51,50-54,M,6010,7113,13123,1103,0.183527454,57.7481002,74.560104,43.870102,39.0280998,47.920097,31.3601,47.319851,57.493855,37.922604
25581,2120,23,Under 35,M,5945,7178,13123,1233,0.207401177,54.06679973,70.4768,38.0768,38.37080013,51.2168,32.0468,45.4975498,58.33806,36.618046
19288,19803,43,40-44,F,6218,6906,13124,688,0.11064651,61.90640113,78.652405,47.332397,43.3063996,55.6124,33.7424,51.90614913,65.0324,42.81365
18736,77494,51,50-54,F,6367,6757,13124,390,0.061253338,80.65249953,84.348495,74.4485,62.10649973,70.9385,50.8685,70.19174767,75.59599,62.392254
16188,8021,47,45-49,F,6051,7074,13125,1023,0.169062965,62.68009933,79.2221,50.6921,44.6561002,58.432102,35.4821,52.80659893,66.6146,43.799603
14079,94709,32,Under 35,F,6258,6867,13125,609,0.097315436,63.8581994,77.2682,54.4082,44.76619973,50.8982,36.0482,52.5207006,61.840702,44.32445
18892,53704,42,40-44,F,6383,6742,13125,359,0.056243146,54.96050027,75.9785,33.8585,38.40049953,57.9785,28.1885,46.11524947,65.816,33.311
18773,80002,43,40-44,F,6276,6849,13125,573,0.091300191,64.68499967,78.845,52.925,33.143,41.495003,24.755,47.3544994,57.949993,39.00125
16835,2474,32,Under 35,F,6174,6951,13125,777,0.12585034,53.32370033,70.3517,37.861702,38.17970027,49.291702,32.1017,45.059951,57.564205,36.256695
9945,78717,50,50-54,M,5871,7255,13126,1384,0.235734968,79.47980087,84.6698,75.939804,59.39780013,67.2998,49.8398,67.8657994,73.80979,60.801044
26509,2115,22,Under 35,F,6220,6906,13126,686,0.110289389,54.23059953,70.6406,38.2406,38.53459987,51.3806,32.2106,45.66134947,58.50186,36.781845
7995,10036,40,40-44,F,6577,6550,13127,-27,-0.004105215,59.45210033,76.4681,44.2481,42.31010013,55.5881,33.4481,50.0013486,64.88061,41.7731
18380,44321,46,45-49,F,6345,6783,13128,438,0.069030733,61.5959,76.3619,42.3419,42.42590007,55.8419,28.391901,50.67289867,59.4794,37.770657
18611,60605,47,45-49,F,6502,6626,13128,124,0.019071055,55.97689973,74.5349,39.7949,41.44490007,56.9849,32.9549,47.44590013,63.0899,36.16865
8439,91307,41,40-44,M,6013,7115,13128,1102,0.183269583,69.6932,82.2992,54.2192,45.1412002,54.6692,36.6692,55.2841986,68.46169,45.8867
7643,7030,27,Under 35,F,6605,6524,13129,-81,-0.012263437,59.65099993,76.667,44.447,42.50899973,55.787,33.647,50.20025053,65.079506,41.972004
15201,45040,55,55-59,M,6008,7121,13129,1113,0.185252996,64.84819847,79.84219,44.8322,46.5841996,58.4222,30.8822,54.06019953,67.89845,38.91845
25951,3256,27,Under 35,F,6148,6981,13129,833,0.135491217,51.34190047,66.227905,33.5579,33.39589993,41.8379,28.5179,41.52315007,51.025406,31.934143
20790,48165,46,45-49,F,6456,6673,13129,217,0.033612144,57.8267,75.1847,44.7647,39.40070013,47.9147,31.7147,47.61644927,58.872204,37.643448
18154,33195,46,45-49,F,6292,6837,13129,545,0.086617928,80.39059927,85.61659,77.6066,68.012599,75.2666,57.9866,73.9683484,78.847855,69.57411
6770,76712,38,35-39,M,5709,7420,13129,1711,0.299702225,79.3109004,84.2909,73.490906,59.27690013,67.5509,48.830902,67.98540287,74.38715,60.890896
13040,19125,33,Under 35,F,6038,7092,13130,1054,0.174561113,62.6624,79.5704,48.7904,43.7384,58.330402,34.0304,52.57214953,66.1079,44.0354
16249,84062,48,45-49,F,6388,6742,13130,354,0.055416406,57.2641992,71.130196,40.1702,37.9862,46.6502,27.5702,46.34970107,59.91395,34.2302
10231,10461,47,45-49,M,5857,7273,13130,1416,0.241761994,58.41379933,74.8238,43.233803,42.4417998,56.1938,32.7938,49.5745494,63.8363,40.856297
15284,28205,33,Under 35,F,6620,6510,13130,-110,-0.016616314,71.9920984,85.0721,59.1521,50.42209987,63.3821,37.2821,60.3685982,71.08835,48.697098
14575,80304,28,Under 35,F,6318,6812,13130,494,0.0781893,62.7133996,77.2574,50.527397,33.98539993,46.2974,26.4074,46.55164967,59.339893,38.576153
12205,48103,55,55-59,M,5856,7274,13130,1418,0.242144809,57.86479987,75.4628,45.492798,38.72479967,47.382797,29.7428,47.48655027,59.304047,37.7228
17640,63025,61,60-64,M,6282,6849,13131,567,0.09025788,68.74820093,84.864204,47.7842,47.95819987,63.174202,34.1942,57.27570047,71.33795,43.79045
13222,75043,61,60-64,M,5949,7183,13132,1234,0.20742982,77.185101,82.1651,67.76511,57.40909967,67.6751,47.425102,65.92710107,73.63384,57.9626
8740,37919,52,50-54,M,5996,7137,13133,1141,0.190293529,68.87780053,81.4478,51.3878,48.81980027,65.6978,33.8378,57.28630033,69.961555,43.542805
17105,19119,49,45-49,F,6405,6728,13133,323,0.050429352,61.2257002,77.9297,47.5997,42.8357,56.6897,32.9297,51.4354492,65.58845,42.807194
14035,11102,55,55-59,M,6150,6984,13134,834,0.135609756,58.5671012,76.6751,44.9951,42.46309987,55.1651,34.8251,49.75409847,64.31885,41.616352
16721,46077,41,40-44,F,5891,7243,13134,1352,0.229502631,62.0686996,76.7147,39.7247,44.6987,57.1847,27.8447,52.45295193,66.58595,36.488453
4783,49424,29,Under 35,M,6104,7030,13134,926,0.151703801,54.12770033,63.1517,43.6217,39.56570027,51.361702,28.8617,45.73095033,56.052948,36.53045
9417,92130,49,45-49,M,5837,7298,13135,1461,0.250299812,63.6827004,70.0367,57.7967,47.77070027,53.6567,42.5867,55.6299528,59.78795,52.032948
11426,49507,27,Under 35,F,6104,7031,13135,927,0.151867628,57.5443986,73.810394,44.1104,39.02240033,50.3204,28.4504,47.14139933,60.3329,35.7479
15148,44136,36,35-39,F,5893,7242,13135,1349,0.228915663,61.78670053,76.7687,43.0187,42.5027,56.0687,30.9587,50.5916996,61.374954,37.892445
12460,90631,50,50-54,M,6360,6777,13137,417,0.065566038,69.3272008,82.335205,55.3352,47.7272,53.6252,41.0252,56.577199,65.51645,49.185207
13690,10128,52,50-54,M,6016,7121,13137,1105,0.183676862,58.25030073,75.584305,43.9043,41.81029993,55.424297,32.8343,49.27954967,63.67055,40.851803
12111,94920,59,55-59,M,6063,7075,13138,1012,0.166914069,59.13470047,68.3627,53.5127,48.10670033,51.5327,42.082703,52.36844847,56.6402,46.45145
17873,4102,59,55-59,M,6271,6867,13138,596,0.095040663,51.18920007,64.407196,35.9672,35.5952,44.4272,29.6672,42.55570033,51.05345,34.092197
12702,75010,56,55-59,M,5829,7309,13138,1480,0.253902899,76.51910067,82.8851,67.3151,57.0191002,67.2251,46.7051,65.8240994,73.61886,57.80885
11252,1778,39,35-39,F,6127,7012,13139,885,0.144442631,54.20030033,68.3483,36.2183,38.02430007,50.0783,32.1683,45.22480013,57.1283,34.879547
26838,29466,39,35-39,M,6248,6891,13139,643,0.102912932,70.19689933,79.0349,59.7749,56.30089947,66.0749,45.824898,63.21190073,68.486145,53.782394
17838,3885,36,35-39,F,6127,7012,13139,885,0.144442631,51.4984994,66.2945,35.7845,36.8945,46.1345,30.7445,43.40599953,52.809505,34.6145
17619,45208,44,40-44,F,6435,6704,13139,269,0.041802642,65.73859973,82.3766,45.8366,47.3066,57.9866,31.9766,54.86735067,69.105354,40.031605
12393,10027,53,50-54,M,6080,7060,13140,980,0.161184211,58.4608998,75.7949,44.1149,42.02090013,55.6349,33.0449,49.49014893,63.88115,41.062397
8562,2324,52,50-54,M,5669,7471,13140,1802,0.317869113,54.78530007,70.5713,39.971302,39.2273,53.291298,30.7013,46.18504873,57.435047,37.188793
17844,90230,36,35-39,F,6398,6742,13140,344,0.053766802,65.2348994,74.480896,55.9409,48.1049,54.6809,38.9309,56.12514927,63.2684,49.517147
14920,38139,38,35-39,F,6336,6805,13141,469,0.074021465,71.3627012,80.188705,59.4887,53.8067004,66.9587,38.0687,61.71170007,71.96119,50.0462
27061,2170,32,Under 35,M,6357,6785,13142,428,0.067327356,53.5826,69.8306,37.5206,39.4165998,54.080597,33.0206,45.75585093,58.359356,36.5156
4836,29407,32,Under 35,F,6582,6560,13142,-22,-0.003342449,72.26809967,84.4781,60.2681,54.71809967,66.1181,43.7081,63.10160007,68.9756,52.9481
15706,8033,50,50-54,F,6249,6893,13142,644,0.103056489,62.73590107,80.0879,49.3979,43.88990067,58.9379,33.8279,52.73465067,66.4304,43.896652
17701,7083,44,40-44,F,6300,6843,13143,543,0.086190476,59.22289973,75.6689,43.7189,42.6509004,57.038902,33.9089,50.11440067,64.9589,41.3189
12834,92103,63,60-64,M,5981,7163,13144,1182,0.197625815,64.3168998,71.5829,59.1629,48.56089953,54.2129,42.782898,56.079649,60.45665,51.921658
19159,2482,56,55-59,M,6528,6616,13144,88,0.013480392,54.74420053,70.266205,36.4262,38.10620013,52.5362,31.5662,45.59170167,57.692455,35.4362
17804,40206,41,40-44,F,6166,6979,13145,813,0.131852092,66.8452994,82.991295,46.9913,49.1813,62.8313,32.6813,56.632049,68.88005,41.3963
18405,32003,41,40-44,F,6116,7029,13145,913,0.149280576,76.65740013,84.6734,66.043396,58.5374,70.4534,47.3234,66.93639987,73.32965,58.419647
18202,94705,49,45-49,F,6251,6895,13146,644,0.103023516,63.9284002,77.3384,54.4784,44.8364002,50.9684,36.1184,52.5908998,61.910904,44.39465
18205,37066,42,40-44,F,6259,6888,13147,629,0.100495287,68.33149947,81.4055,52.0655,50.82349927,64.485504,34.8755,58.23199693,69.01924,43.852997
8693,84105,41,40-44,M,5854,7293,13147,1439,0.245814827,60.76909987,74.3711,45.301098,35.04110007,50.7011,22.621101,46.428852,61.4711,35.6486
18189,94131,35,35-39,F,6326,6822,13148,496,0.078406576,56.41040067,66.7724,52.012398,46.22240013,49.9424,40.3124,50.8086502,53.64365,45.483646
17954,10023,42,40-44,F,6086,7062,13148,976,0.160368058,58.7992986,74.8013,43.5713,42.5033,55.6313,34.4813,49.71905067,64.2938,41.130054
8192,63105,49,45-49,M,5371,7777,13148,2406,0.447961274,67.71860047,84.0326,47.222603,47.43860113,62.8826,33.2726,56.86359913,71.158844,43.195103
2063,89131,18,Under 35,M,5613,7536,13149,1923,0.342597541,73.27339967,85.1054,61.0754,49.13539987,59.9954,40.8254,60.1051502,72.7004,49.169155
14857,60189,33,Under 35,F,6078,7071,13149,993,0.163376111,57.31040013,78.2564,37.0364,40.62440013,59.3564,29.5664,47.79015093,65.6264,35.12015
11870,84043,46,45-49,M,6070,7079,13149,1009,0.166227348,59.46919987,73.7852,41.7452,36.3812,44.1752,27.0752,46.81744907,59.403946,34.80395
14573,16823,26,Under 35,F,6167,6982,13149,815,0.132155019,59.5418002,75.4178,42.387802,40.92380007,56.4278,29.337801,49.54030033,61.03279,38.49905
16365,75238,32,Under 35,F,6186,6963,13149,777,0.125606208,77.1134,82.5494,67.3394,56.6654002,67.5194,46.5494,65.62564887,73.6769,57.480648
11682,60622,29,Under 35,F,5896,7254,13150,1358,0.230325645,54.8081,73.6781,39.4781,41.35010027,54.7781,34.0781,46.87709953,62.270603,36.166847
17523,94002,46,45-49,F,6379,6771,13150,392,0.061451638,62.94319927,73.1912,54.021202,46.32920027,50.5112,40.1612,53.24344927,60.711197,46.284946
