Bib,Zip,Age,Age Group,Gender,First Half,Second Half,Finish,Positive Split,Percent Change
23326,6002,65,65-69,F,7704.00,8646.00,16350.00,942.00,0.122274143
25736,2143,31,Under 35,F,7787.00,8564.00,16351.00,777.00,0.099781687
23591,10280,66,65-69,F,7491.00,8861.00,16352.00,1370.00,0.18288613
30657,91403,31,Under 35,M,7904.00,8449.00,16353.00,545.00,0.068952429
26350,2129,51,50-54,M,7447.00,8906.00,16353.00,1459.00,0.195917819
30424,2360,33,Under 35,F,7802.00,8552.00,16354.00,750.00,0.096129198
27002,28120,44,40-44,M,6851.00,9503.00,16354.00,2652.00,0.387096774
25262,1453,28,Under 35,F,8006.00,8349.00,16355.00,343.00,0.042842868
26897,11510,39,35-39,F,7558.00,8799.00,16357.00,1241.00,0.164196877
2277,12590,44,40-44,M,7036.00,9321.00,16357.00,2285.00,0.324758385
29136,2072,40,40-44,M,7581.00,8776.00,16357.00,1195.00,0.157630919
29608,2360,28,Under 35,F,7637.00,8722.00,16359.00,1085.00,0.142071494
29827,32507,35,35-39,F,7974.00,8386.00,16360.00,412.00,0.051667921
24787,2135,23,Under 35,M,6126.00,10235.00,16361.00,4109.00,0.670747633
26942,75070,47,45-49,F,7255.00,9107.00,16362.00,1852.00,0.255272226
24017,2472,35,35-39,F,8287.00,8075.00,16362.00,-212.00,-0.025582237
30101,1826,57,55-59,M,7316.00,9046.00,16362.00,1730.00,0.236468015
22980,80104,57,55-59,F,7661.00,8702.00,16363.00,1041.00,0.135883044
16782,12834,59,55-59,M,7341.00,9022.00,16363.00,1681.00,0.228987876
28653,31709,59,55-59,F,7827.00,8536.00,16363.00,709.00,0.090583876
27227,2129,56,55-59,F,7543.00,8821.00,16364.00,1278.00,0.169428609
27432,2740,60,60-64,M,8209.00,8155.00,16364.00,-54.00,-0.006578146
18734,84770,43,40-44,F,7262.00,9103.00,16365.00,1841.00,0.253511429
15892,29605,70,70-74,M,7303.00,9064.00,16367.00,1761.00,0.241133781
15742,2760,61,60-64,M,7544.00,8823.00,16367.00,1279.00,0.169538706
26042,2169,29,Under 35,F,7928.00,8440.00,16368.00,512.00,0.064581231
25317,1776,32,Under 35,F,7682.00,8686.00,16368.00,1004.00,0.130695131
29332,1905,51,50-54,M,6412.00,9957.00,16369.00,3545.00,0.552869619
27667,2180,29,Under 35,F,7746.00,8624.00,16370.00,878.00,0.113348825
29907,2127,25,Under 35,F,7525.00,8846.00,16371.00,1321.00,0.175548173
22802,28226,65,65-69,M,7463.00,8911.00,16374.00,1448.00,0.194023851
29647,78757,49,45-49,M,6483.00,9892.00,16375.00,3409.00,0.525836804
29266,1923,27,Under 35,M,7938.00,8439.00,16377.00,501.00,0.063114135
27655,7067,35,35-39,F,7671.00,8707.00,16378.00,1036.00,0.1350541
26142,20011,27,Under 35,F,7471.00,8909.00,16380.00,1438.00,0.19247758
20732,92653,60,60-64,M,6839.00,9542.00,16381.00,2703.00,0.395233221
26311,34637,38,35-39,F,6852.00,9529.00,16381.00,2677.00,0.39068885
29097,3858,41,40-44,F,7641.00,8740.00,16381.00,1099.00,0.143829342
27979,1887,58,55-59,F,7884.00,8497.00,16381.00,613.00,0.07775241
28070,2114,30,Under 35,F,7321.00,9061.00,16382.00,1740.00,0.237672449
7737,72205,41,40-44,F,7788.00,8597.00,16385.00,809.00,0.103877761
23566,81505,60,60-64,F,7890.00,8496.00,16386.00,606.00,0.076806084
23543,60090,61,60-64,F,7695.00,8693.00,16388.00,998.00,0.129694607
26832,31904,55,55-59,M,6917.00,9472.00,16389.00,2555.00,0.369379789
29141,2139,23,Under 35,F,7515.00,8874.00,16389.00,1359.00,0.180838323
24404,80005,51,50-54,M,7467.00,8923.00,16390.00,1456.00,0.194991295
20782,70125,62,60-64,M,7079.00,9311.00,16390.00,2232.00,0.315298771
25350,2109,22,Under 35,F,7289.00,9102.00,16391.00,1813.00,0.248730964
30175,1746,26,Under 35,M,7571.00,8820.00,16391.00,1249.00,0.164971602
25337,2127,24,Under 35,F,7640.00,8754.00,16394.00,1114.00,0.145811518
19421,18704,48,45-49,F,6983.00,9411.00,16394.00,2428.00,0.347701561
26146,2118,28,Under 35,M,7937.00,8459.00,16396.00,522.00,0.065767922
22039,72719,50,50-54,F,7492.00,8904.00,16396.00,1412.00,0.188467699
21848,80302,61,60-64,F,7352.00,9047.00,16399.00,1695.00,0.23054951
22631,87043,69,65-69,M,7222.00,9177.00,16399.00,1955.00,0.270700637
30387,2129,25,Under 35,F,7127.00,9273.00,16400.00,2146.00,0.301108461
25236,2127,27,Under 35,F,8334.00,8067.00,16401.00,-267.00,-0.032037437
30555,21224,41,40-44,M,6729.00,9672.00,16401.00,2943.00,0.437360678
21938,20147,60,60-64,F,6858.00,9544.00,16402.00,2686.00,0.391659376
18521,20147,65,65-69,M,6859.00,9543.00,16402.00,2684.00,0.391310687
30106,34233,35,35-39,M,7811.00,8593.00,16404.00,782.00,0.100115222
22072,60039,62,60-64,F,7234.00,9171.00,16405.00,1937.00,0.26776334
29805,1473,38,35-39,M,7140.00,9265.00,16405.00,2125.00,0.297619048
23407,94403,60,60-64,F,7564.00,8842.00,16406.00,1278.00,0.168958223
23281,49796,65,65-69,F,7499.00,8914.00,16413.00,1415.00,0.188691826
30481,2062,38,35-39,M,7220.00,9193.00,16413.00,1973.00,0.273268698
23568,76309,66,65-69,F,7527.00,8887.00,16414.00,1360.00,0.180682875
28243,2169,40,40-44,M,6841.00,9573.00,16414.00,2732.00,0.399356819
24505,2465,22,Under 35,F,7754.00,8661.00,16415.00,907.00,0.116971885
20625,20912,61,60-64,M,7020.00,9395.00,16415.00,2375.00,0.338319088
25424,77025,35,35-39,M,6668.00,9747.00,16415.00,3079.00,0.461757648
22459,4730,65,65-69,M,6925.00,9491.00,16416.00,2566.00,0.370541516
23106,2668,57,55-59,F,7726.00,8691.00,16417.00,965.00,0.124902925
25978,2127,26,Under 35,F,7600.00,8817.00,16417.00,1217.00,0.160131579
24996,6897,43,40-44,F,7880.00,8538.00,16418.00,658.00,0.083502538
28305,2145,39,35-39,F,7555.00,8863.00,16418.00,1308.00,0.173130377
29430,11758,25,Under 35,F,7830.00,8588.00,16418.00,758.00,0.096807152
22279,3801,50,50-54,F,7365.00,9054.00,16419.00,1689.00,0.229327902
27836,78130,31,Under 35,F,7954.00,8467.00,16421.00,513.00,0.064495851
26782,60657,28,Under 35,F,7567.00,8854.00,16421.00,1287.00,0.170080613
24123,2139,29,Under 35,F,7250.00,9171.00,16421.00,1921.00,0.264965517
30587,2136,36,35-39,M,6378.00,10043.00,16421.00,3665.00,0.574631546
23567,32224,61,60-64,F,7685.00,8738.00,16423.00,1053.00,0.137020169
25500,85253,56,55-59,M,7569.00,8854.00,16423.00,1285.00,0.169771436
29200,1940,39,35-39,M,7067.00,9357.00,16424.00,2290.00,0.324041319
25459,1915,36,35-39,M,7623.00,8804.00,16427.00,1181.00,0.154925882
22545,25304,65,65-69,M,7200.00,9228.00,16428.00,2028.00,0.281666667
24090,2127,25,Under 35,M,6891.00,9537.00,16428.00,2646.00,0.383979103
23489,91910,60,60-64,F,7946.00,8482.00,16428.00,536.00,0.067455323
26538,1810,49,45-49,F,7563.00,8867.00,16430.00,1304.00,0.172418353
30343,1862,36,35-39,M,6925.00,9506.00,16431.00,2581.00,0.372707581
30524,21208,34,Under 35,M,7167.00,9266.00,16433.00,2099.00,0.292870099
25100,2445,32,Under 35,F,7789.00,8644.00,16433.00,855.00,0.109770189
29105,1845,41,40-44,M,6985.00,9448.00,16433.00,2463.00,0.352612742
22427,3109,55,55-59,F,7510.00,8923.00,16433.00,1413.00,0.188149134
29278,78744,31,Under 35,M,7559.00,8875.00,16434.00,1316.00,0.174097103
24601,7928,47,45-49,M,7399.00,9036.00,16435.00,1637.00,0.221246114
22628,20877,53,50-54,F,7836.00,8602.00,16438.00,766.00,0.097753956
17495,90638,57,55-59,M,7288.00,9150.00,16438.00,1862.00,0.255488474
15897,89011,57,55-59,F,7782.00,8657.00,16439.00,875.00,0.112438962
29509,20009,36,35-39,F,7803.00,8639.00,16442.00,836.00,0.10713828
25366,2459,22,Under 35,M,7474.00,8969.00,16443.00,1495.00,0.200026759
24170,2135,42,40-44,M,7615.00,8829.00,16444.00,1214.00,0.159422193
26536,1772,56,55-59,M,6782.00,9662.00,16444.00,2880.00,0.424653495
25554,2140,37,35-39,F,7893.00,8552.00,16445.00,659.00,0.083491702
23431,92507,61,60-64,F,7614.00,8832.00,16446.00,1218.00,0.159968479
24616,81623,40,40-44,F,7670.00,8776.00,16446.00,1106.00,0.144198175
22527,77477,55,55-59,F,7577.00,8869.00,16446.00,1292.00,0.170516035
15581,91902,59,55-59,M,7274.00,9173.00,16447.00,1899.00,0.261066813
13488,95064,31,Under 35,F,5946.00,10501.00,16447.00,4555.00,0.766061218
28451,2129,34,Under 35,M,7460.00,8988.00,16448.00,1528.00,0.204825737
22156,85260,52,50-54,F,7398.00,9050.00,16448.00,1652.00,0.223303596
20107,50312,50,50-54,F,7846.00,8602.00,16448.00,756.00,0.09635483
25929,2127,32,Under 35,F,7345.00,9105.00,16450.00,1760.00,0.239618788
3209,53105,23,Under 35,M,5670.00,10782.00,16452.00,5112.00,0.901587302
24031,4101,30,Under 35,M,7843.00,8611.00,16454.00,768.00,0.097921714
27310,2556,51,50-54,M,7004.00,9451.00,16455.00,2447.00,0.349371788
25968,2478,56,55-59,M,7247.00,9208.00,16455.00,1961.00,0.270594729
24961,1880,33,Under 35,F,7470.00,8986.00,16456.00,1516.00,0.202945114
24431,2152,39,35-39,F,7486.00,8970.00,16456.00,1484.00,0.198236709
23027,91765,56,55-59,F,7696.00,8760.00,16456.00,1064.00,0.138253638
19384,49456,48,45-49,F,7171.00,9285.00,16456.00,2114.00,0.294798494
22452,22044,66,65-69,M,7304.00,9152.00,16456.00,1848.00,0.253012048
17016,55317,40,40-44,F,7678.00,8781.00,16459.00,1103.00,0.143657202
22395,34241,62,60-64,F,7320.00,9140.00,16460.00,1820.00,0.24863388
25014,1970,42,40-44,M,7661.00,8800.00,16461.00,1139.00,0.148675108
29604,1905,33,Under 35,M,7834.00,8628.00,16462.00,794.00,0.101353076
21887,1085,56,55-59,F,7583.00,8880.00,16463.00,1297.00,0.171040485
24220,1568,39,35-39,M,7841.00,8622.00,16463.00,781.00,0.099604642
26803,2144,22,Under 35,F,7490.00,8974.00,16464.00,1484.00,0.198130841
19813,46037,61,60-64,M,7366.00,9098.00,16464.00,1732.00,0.235134401
24363,2125,24,Under 35,M,7773.00,8692.00,16465.00,919.00,0.11822977
23538,81301,61,60-64,F,8079.00,8387.00,16466.00,308.00,0.03812353
22795,22066,56,55-59,F,7906.00,8560.00,16466.00,654.00,0.082721983
21776,43065,54,50-54,F,7417.00,9050.00,16467.00,1633.00,0.22016988
19733,46040,52,50-54,F,7945.00,8522.00,16467.00,577.00,0.072624292
14537,12184,56,55-59,M,7575.00,8893.00,16468.00,1318.00,0.173993399
19065,27526,63,60-64,M,6830.00,9638.00,16468.00,2808.00,0.411127379
24023,2135,25,Under 35,F,7937.00,8533.00,16470.00,596.00,0.075091344
24606,1746,38,35-39,F,8067.00,8404.00,16471.00,337.00,0.041775133
26880,2127,45,45-49,M,7790.00,8681.00,16471.00,891.00,0.114377407
1767,94025,33,Under 35,M,6460.00,10012.00,16472.00,3552.00,0.549845201
26396,2066,22,Under 35,F,7780.00,8692.00,16472.00,912.00,0.11722365
15926,5474,69,65-69,F,7494.00,8979.00,16473.00,1485.00,0.198158527
8175,93308,44,40-44,M,6002.00,10471.00,16473.00,4469.00,0.744585138
26037,2138,22,Under 35,F,7675.00,8800.00,16475.00,1125.00,0.146579805
28663,2186,51,50-54,F,7876.00,8600.00,16476.00,724.00,0.091924835
23427,33707,70,70-74,M,7355.00,9123.00,16478.00,1768.00,0.240380693
21323,96828,62,60-64,M,7499.00,8982.00,16481.00,1483.00,0.197759701
25659,2131,30,Under 35,F,7943.00,8539.00,16482.00,596.00,0.075034622
26488,29466,46,45-49,M,6877.00,9606.00,16483.00,2729.00,0.396830013
30366,2186,46,45-49,M,7769.00,8714.00,16483.00,945.00,0.121637276
22823,20815,55,55-59,F,7629.00,8855.00,16484.00,1226.00,0.160702582
19132,17257,40,40-44,F,6508.00,9976.00,16484.00,3468.00,0.532882606
25861,2127,28,Under 35,F,8033.00,8451.00,16484.00,418.00,0.052035354
24398,1760,29,Under 35,M,7630.00,8854.00,16484.00,1224.00,0.160419397
27727,2446,23,Under 35,M,7606.00,8879.00,16485.00,1273.00,0.167367867
26984,6807,42,40-44,M,7297.00,9188.00,16485.00,1891.00,0.259147595
24315,2127,26,Under 35,F,7675.00,8812.00,16487.00,1137.00,0.148143322
17121,84790,43,40-44,F,7444.00,9044.00,16488.00,1600.00,0.214938205
30463,2130,27,Under 35,M,7252.00,9237.00,16489.00,1985.00,0.273717595
24792,2143,26,Under 35,F,7722.00,8768.00,16490.00,1046.00,0.135457135
21707,2461,51,50-54,F,7354.00,9136.00,16490.00,1782.00,0.242317106
29198,10709,22,Under 35,M,7995.00,8496.00,16491.00,501.00,0.062664165
29462,2494,65,65-69,M,7503.00,8988.00,16491.00,1485.00,0.197920832
10071,49423,45,45-49,M,7421.00,9070.00,16491.00,1649.00,0.22220725
30084,2021,26,Under 35,F,7689.00,8803.00,16492.00,1114.00,0.144882299
29308,2043,19,Under 35,M,8125.00,8367.00,16492.00,242.00,0.029784615
28907,2127,28,Under 35,M,7271.00,9222.00,16493.00,1951.00,0.268326227
21890,30064,52,50-54,F,7468.00,9025.00,16493.00,1557.00,0.208489555
19915,10033,60,60-64,M,6696.00,9798.00,16494.00,3102.00,0.463261649
23525,48849,63,60-64,F,7596.00,8899.00,16495.00,1303.00,0.171537651
15934,2061,74,70-74,F,7822.00,8676.00,16498.00,854.00,0.109179238
24335,10282,33,Under 35,M,7635.00,8863.00,16498.00,1228.00,0.160838245
25612,33129,30,Under 35,M,7761.00,8739.00,16500.00,978.00,0.126014689
25609,2806,58,55-59,M,7762.00,8738.00,16500.00,976.00,0.125740788
13184,89131,37,35-39,F,6951.00,9549.00,16500.00,2598.00,0.373759171
30484,84321,35,35-39,M,7603.00,8897.00,16500.00,1294.00,0.170195975
25816,2906,36,35-39,F,7446.00,9055.00,16501.00,1609.00,0.216089175
23175,98290,62,60-64,F,7482.00,9020.00,16502.00,1538.00,0.205560011
25194,28226,31,Under 35,M,7725.00,8777.00,16502.00,1052.00,0.13618123
29995,2124,31,Under 35,F,7916.00,8589.00,16505.00,673.00,0.085017686
15558,2332,28,Under 35,F,7598.00,8909.00,16507.00,1311.00,0.172545407
14741,17347,34,Under 35,F,6402.00,10107.00,16509.00,3705.00,0.578725398
19086,92129,60,60-64,M,7467.00,9042.00,16509.00,1575.00,0.210928084
15741,54208,65,65-69,F,7553.00,8956.00,16509.00,1403.00,0.185754005
25301,2127,24,Under 35,F,7838.00,8671.00,16509.00,833.00,0.106277112
25462,4901,47,45-49,M,7746.00,8765.00,16511.00,1019.00,0.131551769
24241,6880,40,40-44,M,7585.00,8928.00,16513.00,1343.00,0.177059987
22843,2050,56,55-59,F,7564.00,8950.00,16514.00,1386.00,0.183236383
25511,7430,22,Under 35,F,7564.00,8951.00,16515.00,1387.00,0.183368588
25515,2050,22,Under 35,F,7564.00,8951.00,16515.00,1387.00,0.183368588
23390,83616,63,60-64,F,7831.00,8685.00,16516.00,854.00,0.109053761
25679,1835,26,Under 35,M,6828.00,9689.00,16517.00,2861.00,0.419009959
28489,1760,37,35-39,F,7718.00,8800.00,16518.00,1082.00,0.14019176
23522,98541,70,70-74,M,7606.00,8913.00,16519.00,1307.00,0.171838023
26233,1852,27,Under 35,F,7199.00,9320.00,16519.00,2121.00,0.294624253
23436,95012,60,60-64,F,7957.00,8562.00,16519.00,605.00,0.076033681
25295,2132,29,Under 35,F,7877.00,8645.00,16522.00,768.00,0.097499048
25089,5446,24,Under 35,M,7195.00,9327.00,16522.00,2132.00,0.296316887
26912,60614,45,45-49,F,7591.00,8931.00,16522.00,1340.00,0.176524832
25539,2476,33,Under 35,M,6917.00,9606.00,16523.00,2689.00,0.388752349
20611,76226,52,50-54,F,7128.00,9396.00,16524.00,2268.00,0.318181818
26076,3862,57,55-59,M,7377.00,9149.00,16526.00,1772.00,0.240206046
28427,2045,33,Under 35,F,7877.00,8650.00,16527.00,773.00,0.098133807
29587,2460,44,40-44,F,7942.00,8585.00,16527.00,643.00,0.080961974
25954,1945,55,55-59,M,7469.00,9059.00,16528.00,1590.00,0.212879904
22057,27502,55,55-59,F,7799.00,8731.00,16530.00,932.00,0.1195025
23497,6851,60,60-64,F,7320.00,9210.00,16530.00,1890.00,0.258196721
29569,10475,59,55-59,M,8404.00,8133.00,16537.00,-271.00,-0.032246549
21912,94531,52,50-54,F,7968.00,8570.00,16538.00,602.00,0.075552209
28619,2072,42,40-44,F,7949.00,8590.00,16539.00,641.00,0.080639074
15739,80443,70,70-74,M,8046.00,8493.00,16539.00,447.00,0.055555556
15920,10075,69,65-69,F,8046.00,8493.00,16539.00,447.00,0.055555556
30396,2134,26,Under 35,F,7786.00,8754.00,16540.00,968.00,0.124325713
23491,85658,60,60-64,F,7787.00,8753.00,16540.00,966.00,0.124052909
29682,2461,43,40-44,F,8166.00,8374.00,16540.00,208.00,0.025471467
26065,1890,56,55-59,M,7333.00,9208.00,16541.00,1875.00,0.255693441
24588,2114,39,35-39,F,7907.00,8634.00,16541.00,727.00,0.091943847
25772,2190,41,40-44,F,7855.00,8689.00,16544.00,834.00,0.106174411
29248,2459,29,Under 35,M,6528.00,10018.00,16546.00,3490.00,0.534620098
27487,7304,42,40-44,M,7926.00,8622.00,16548.00,696.00,0.087812263
25039,1524,26,Under 35,F,7549.00,9002.00,16551.00,1453.00,0.192475825
25362,2301,36,35-39,F,7595.00,8958.00,16553.00,1363.00,0.179460171
25183,2114,26,Under 35,M,7584.00,8969.00,16553.00,1385.00,0.182621308
28063,2139,24,Under 35,F,7778.00,8776.00,16554.00,998.00,0.12831062
23508,8205,62,60-64,F,7727.00,8830.00,16557.00,1103.00,0.142746215
23193,92037,73,70-74,M,7764.00,8796.00,16560.00,1032.00,0.132921175
26693,6033,59,55-59,M,7778.00,8783.00,16561.00,1005.00,0.129210594
25623,1772,47,45-49,M,7330.00,9233.00,16563.00,1903.00,0.259618008
20930,8205,61,60-64,M,7436.00,9127.00,16563.00,1691.00,0.227407208
25149,10017,27,Under 35,F,7478.00,9087.00,16565.00,1609.00,0.215164482
17855,19134,36,35-39,F,7465.00,9100.00,16565.00,1635.00,0.219022103
28355,2048,36,35-39,M,7214.00,9351.00,16565.00,2137.00,0.296229554
23303,6320,61,60-64,F,7805.00,8761.00,16566.00,956.00,0.122485586
15747,80401,70,70-74,M,7185.00,9382.00,16567.00,2197.00,0.305775922
23149,7052,61,60-64,F,7812.00,8760.00,16572.00,948.00,0.121351767
22315,40031,67,65-69,M,7386.00,9187.00,16573.00,1801.00,0.243839697
22469,85234,68,65-69,M,7446.00,9127.00,16573.00,1681.00,0.225758797
15561,2061,43,40-44,F,7729.00,8846.00,16575.00,1117.00,0.144520637
22712,30548,68,65-69,M,7409.00,9166.00,16575.00,1757.00,0.237144014
24029,2468,43,40-44,F,7518.00,9057.00,16575.00,1539.00,0.204708699
23646,29902,67,65-69,F,7115.00,9461.00,16576.00,2346.00,0.329725931
17965,11377,39,35-39,F,6876.00,9700.00,16576.00,2824.00,0.410703898
27908,2127,27,Under 35,M,6730.00,9847.00,16577.00,3117.00,0.463150074
21970,95667,65,65-69,F,7898.00,8679.00,16577.00,781.00,0.098885794
18518,92651,61,60-64,M,6921.00,9657.00,16578.00,2736.00,0.395318596
19103,84043,41,40-44,F,7723.00,8855.00,16578.00,1132.00,0.146575165
28622,75028,29,Under 35,F,8125.00,8455.00,16580.00,330.00,0.040615385
22563,92688,65,65-69,M,7155.00,9425.00,16580.00,2270.00,0.317260657
16314,53534,30,Under 35,F,7449.00,9132.00,16581.00,1683.00,0.225936367
27547,7020,49,45-49,M,7487.00,9094.00,16581.00,1607.00,0.214638707
24273,2150,28,Under 35,F,8052.00,8531.00,16583.00,479.00,0.059488326
26582,2445,25,Under 35,F,7633.00,8950.00,16583.00,1317.00,0.172540286
5312,10003,46,45-49,M,6966.00,9618.00,16584.00,2652.00,0.380706288
24641,2769,41,40-44,F,7804.00,8780.00,16584.00,976.00,0.12506407
20027,79912,49,45-49,F,7744.00,8840.00,16584.00,1096.00,0.141528926
27283,2030,34,Under 35,M,6989.00,9596.00,16585.00,2607.00,0.373014737
23647,14534,70,70-74,F,7843.00,8743.00,16586.00,900.00,0.114752008
26413,2144,29,Under 35,F,7343.00,9244.00,16587.00,1901.00,0.258886014
25729,1984,38,35-39,M,7891.00,8698.00,16589.00,807.00,0.102268407
24270,92627,27,Under 35,F,8186.00,8404.00,16590.00,218.00,0.026630833
24901,1845,54,50-54,M,7999.00,8591.00,16590.00,592.00,0.074009251
25253,1821,24,Under 35,M,7354.00,9237.00,16591.00,1883.00,0.256051129
23687,94708,65,65-69,F,7814.00,8778.00,16592.00,964.00,0.123368313
23549,14850,73,70-74,M,7548.00,9044.00,16592.00,1496.00,0.198198198
22079,80526,65,65-69,M,7609.00,8984.00,16593.00,1375.00,0.180707057
26805,1604,40,40-44,M,7714.00,8881.00,16595.00,1167.00,0.151283381
24955,2176,57,55-59,F,7752.00,8844.00,16596.00,1092.00,0.140866873
21269,32605,62,60-64,M,6710.00,9886.00,16596.00,3176.00,0.473323398
26975,28202,24,Under 35,M,7211.00,9385.00,16596.00,2174.00,0.301483844
15931,27707,80,80 and Over,M,8136.00,8460.00,16596.00,324.00,0.039823009
28229,11237,25,Under 35,M,7195.00,9402.00,16597.00,2207.00,0.306740792
22718,19087,57,55-59,F,6821.00,9776.00,16597.00,2955.00,0.433220935
25571,85254,48,45-49,M,7810.00,8788.00,16598.00,978.00,0.125224072
26191,2030,21,Under 35,M,6999.00,9599.00,16598.00,2600.00,0.37148164
23200,19454,66,65-69,F,7493.00,9107.00,16600.00,1614.00,0.215401041
24744,2141,32,Under 35,F,8060.00,8542.00,16602.00,482.00,0.059801489
29503,15201,39,35-39,M,7879.00,8725.00,16604.00,846.00,0.107374032
29982,2921,28,Under 35,M,7200.00,9405.00,16605.00,2205.00,0.30625
25747,2143,28,Under 35,M,7283.00,9324.00,16607.00,2041.00,0.280241659
21941,91765,52,50-54,F,7687.00,8921.00,16608.00,1234.00,0.160530766
18769,92808,40,40-44,F,7461.00,9147.00,16608.00,1686.00,0.22597507
21899,8031,55,55-59,F,6863.00,9747.00,16610.00,2884.00,0.420224392
15723,48134,66,65-69,M,7207.00,9403.00,16610.00,2196.00,0.30470376
24871,1420,24,Under 35,M,7344.00,9269.00,16613.00,1925.00,0.262118736
25674,10011,27,Under 35,F,8260.00,8354.00,16614.00,94.00,0.011380145
21412,70810,49,45-49,F,7298.00,9317.00,16615.00,2019.00,0.276651137
12292,7076,52,50-54,M,6184.00,10431.00,16615.00,4247.00,0.686772316
15938,29571,67,65-69,F,7861.00,8754.00,16615.00,893.00,0.113598779
23318,98118,60,60-64,F,7880.00,8737.00,16617.00,857.00,0.108756345
26400,2127,26,Under 35,F,7764.00,8853.00,16617.00,1089.00,0.140262751
18873,1532,54,50-54,F,7565.00,9053.00,16618.00,1488.00,0.196695307
15175,90403,59,55-59,M,6544.00,10075.00,16619.00,3531.00,0.53957824
17831,22314,56,55-59,M,6978.00,9641.00,16619.00,2663.00,0.381627974
25364,2109,25,Under 35,F,7846.00,8774.00,16620.00,928.00,0.118276829
27051,10036,31,Under 35,M,7554.00,9067.00,16621.00,1513.00,0.200291236
15901,77586,59,55-59,F,7887.00,8735.00,16622.00,848.00,0.107518702
7924,6830,56,55-59,M,7539.00,9083.00,16622.00,1544.00,0.204801698
28149,1524,56,55-59,F,8211.00,8411.00,16622.00,200.00,0.024357569
23477,18064,62,60-64,F,7285.00,9338.00,16623.00,2053.00,0.281811942
30272,2127,33,Under 35,M,7327.00,9296.00,16623.00,1969.00,0.268732087
21948,53716,51,50-54,F,7282.00,9342.00,16624.00,2060.00,0.282889316
25666,1821,28,Under 35,F,7606.00,9019.00,16625.00,1413.00,0.185774389
11567,78216,49,45-49,M,6482.00,10144.00,16626.00,3662.00,0.56494909
22515,95354,57,55-59,F,6944.00,9683.00,16627.00,2739.00,0.394441244
26030,2478,36,35-39,M,7365.00,9265.00,16630.00,1900.00,0.257976918
26194,60056,28,Under 35,F,7779.00,8851.00,16630.00,1072.00,0.137806916
28282,80205,24,Under 35,F,7687.00,8945.00,16632.00,1258.00,0.163652921
23305,98074,61,60-64,F,7768.00,8865.00,16633.00,1097.00,0.141220391
22514,25304,55,55-59,F,7734.00,8899.00,16633.00,1165.00,0.150633566
27008,2760,26,Under 35,M,7578.00,9056.00,16634.00,1478.00,0.195038269
26804,2148,29,Under 35,M,7174.00,9462.00,16636.00,2288.00,0.318929468
24424,2139,34,Under 35,M,7472.00,9170.00,16642.00,1698.00,0.227248394
